,user,text,classe
1041,escolaedem,"Está no ar a entrevista com a cientista Maria D. Vibranovski, ex-aluna da EDEM. Ela conversou sobre o assunto do ano: a pandemia e como os genes podem ter relação com o coronavírus.
https://t.co/TdurpWfcbF",Neutro
1042,em_com,"Futuro da vacina de Oxford no Brasil vai ser definido hoje pela Anvisa e agência inglesa

#coronavirus #vacinacovid19 #coronavirusBrasil

https://t.co/sbyox4HH5n",Neutro
1043,portaluai,"Futuro da vacina de Oxford no Brasil vai ser definido hoje pela Anvisa e agência inglesa

#coronavirus #vacinacovid19 #coronavirusBrasil

https://t.co/MHRgAKPmCA",Negativo
1044,sidneialins,saudade da fake news que o coronavírus não aguentava o calor,Negativo
1045,kellycrisx,É muito importante fazer revezamento no trabalho. Isso me salvou de ser contaminada pelo coronavírus e passar pra minha mãe 😓,Positivo
1046,niloveslarry,Já não basta o coronavírus https://t.co/f7U3AhLCfk,Negativo
1047,tuneinbrasil,"#Coronavirus (Informe-se por fonte oficiais) ~Ouça Atualizações na Região NORDESTE~

https://t.co/0rcHsoy1Bm",Neutro
1048,ThaayGreyCRF,Na favela poucos acreditam em coronavirus e a culpa disso é desse sistema negacionista,Neutro
1049,hickrr,"tem momentos na vida que temos que saber que não somos bem vindos em algum lugar

coronavírus não aprendeu ainda",Neutro
1050,hickrr,e aí coronavírus chatão já hein meu pacero tá de crocodilagem no bagulho já hein,Negativo
1051,sulinformacao,"Ginástica, ténis, natação e ballet: Portimão arranca com atividades desportivas #portimao #desporto #covid19 #coronavirus https://t.co/g7ncVqqznI",Neutro
1052,follyluana,"https://t.co/fVRvf8Fa78 
tô puta por isso? tô

confio no site? não. porque eles pegaram minha foto e usaram de propaganda. 
 então se algm souber de outro site que esteja trabalhando com essa notícia, por favor, me mandem :)",Negativo
1053,roblicorne,ai gente vendo um flashbackfriday do coronavirus agora quero chorar pensando no 1º trimestre desse ano,Negativo
1054,juliobarbosa04,"@em_com “Não deve chegar a 800, no tocante ao coronavírus”",Neutro
1055,YahooBr,Vacina contra o coronavírus: como será a colossal e complexa missão de distribuí-la pelo mundo https://t.co/eHJVzYSthQ,Neutro
1056,andrenossauro,"valeu aí coronavírus, essa quarentena acabou com minha autoestima !",Negativo
1057,ndserv,td vez q eu volto aqui é uma decepção parece q o povo ta fingindo q o coronavírus n existe,Negativo
1058,_thepupil,"E se a terra é um ser vivo, nós somos a doença e o coronavírus é o antibiótico que ela tomou pra se livrar da gente? https://t.co/KqSQRoB3PG",Negativo
1059,PessoaVincenzo,"Os #brasileiros sofrem com menos #direitos, aumento de #preços, #desemprego, #coronavirus sem controle, enquanto não tiver um campo político bem organizado para brigar de verdade

Continuaremos com essa ESQUERDA SELEÇÃO DA COPA DE 82, que joga bonito mas não derrota o adversário?",Negativo
1060,rcoragem,"*Bahia firma parceria com a Rússia para comercializar 50 milhões de doses da vacina contra o coronavírus | Repórter Coragem* 
https://t.co/DPGFExEbQB em Agencia Publicitaria RC Comunicao https://t.co/ogy3lB6Jf4",Positivo
1061,fabiovboas,"A gestão @costa_rui segue firme no combate à Covid-19.

Acompanhe também, ao vivo, em https://t.co/g77BT2r8mM

#Entrevista #Coronavirus #Vacina #SputnikV #CNNBrasil #Bahia #Saúde #GovernoDaBahia",Positivo
1062,fabiovboas,"Daqui a pouco, estarei na @CNNBrasil para falar sobre o acordo entre Governo do Estado e Fundo Soberano da Rússia para o fornecimento de até 50 milhões de doses da vacina Sputnik V, a primeira contra coronavírus registrada no mundo, além de atualizações sobre a pandemia na Bahia. https://t.co/bmKhWsIxNY",Neutro
1063,MarceloAjul2,"Coisas que aconteceram por conta da quarentena/Coronavírus
 
1- atraso até que grande na minha carreira 

2- ficar mt tempo com os meus pais (coisa que não acontecia tinha tempo por conta dos treinos e jogos em SP)

3- conheci o amor da minha vida 

4- ajudando eu a melhorar meu",Negativo
1064,folhadoestadof,"Bolsonaro diz: ""Estamos praticamente vencendo a pandemia"" 
#COVID #CORONAVIRUS #BOLSONARO #CoronavirusVaccine 

https://t.co/F1MpJAB7GD https://t.co/FX5aDBS5Bi",Positivo
1065,Amarulacarvalho,"Brasil registra mais 40.557 casos de covid-19 e total ultrapassa 4,2 milhões https://t.co/JeUjsEYa2p via @Poder360",Negativo
1066,Douglas12626875,Com 130.000 mortos do coronavirus? Seiiiiiiiiiii.......... https://t.co/LJMgdlX3N7,Negativo
1067,heejinchata,"FAKE
É #fake que comer pastel com caldo de cana pode curar coronavírus",Neutro
1068,JenifferMelgaco,"@Rikaom59Silva @JornalOGlobo Não, a vítima fatal era de Miguel Pereira, trabalhava na cidade do Rio de Janeiro. Esse é outro caso. https://t.co/Z5k95jFI4x",Negativo
1069,rapidonoar,"https://t.co/Xs4pNGZtNu

ATUALIZAÇÃO DO CORONAVÍRUS - Do total de notificações (28.230), 15.897 foram descartados e 9.146 recuperados. https://t.co/ZQwe447FWj",Positivo
1070,andrehiltonsr,"espirrar

coronavírus",Neutro
1071,ahkrgs,"Atualização!
#coronavírus #fiqueemcasa https://t.co/RJlOI09L9A",Neutro
1072,BocaJrsBRA,"🏥 Todos os jogadores antes detectados com o novo coronavírus receberam alta e já se preparam para a partida.

O Boca reestreia fora de casa diante do Libertad, na próxima quinta-feira, 17, às 21 horas, no estádio general Pablo Rojas.",Neutro
1073,BenedictoLorena,"Coronavírus: Governador de São Paulo, João Doria (PSDB), concede entrevista coletiva https://t.co/uVtmWfmebX via @UOLNoticias @UOL  Esse João Doria equivale a uma nota de US$ 3,00 ! Ou seja é falsa, não vale nada !",Neutro
1074,RosaLarii_,"O coronavírus nunca me assustou eu já peguei coisa pior, ainda chamei de amorrrr",Neutro
1075,theusxcx,coronavirus envelheceu como: https://t.co/xpL4qEhqOw,Neutro
1076,biorosario,Cientistas podem ter entendido como o coronavírus afeta o cérebro https://t.co/XHjFlsV0T5,Neutro
1077,_MatteusMoreira,"Pela primeira vez todo o estado de São Paulo está na fase amarela do Plano SP contra o #coronavírus. A fase laranja está extinta e caso alguma região regrida irá direto para a vermelha, a mais restritiva. Escrevo com a @anabottallo na @folha 

https://t.co/ffdVenwb60",Neutro
1078,npzulin,"sdd de ir p aula e ficar fofocando com a maria e a ana, esse ano ia ser tao bom... poxa coronavirus 😢",Negativo
1079,FIERGS_CIERGS,"Senai desenvolve produto que possibilita triagem remota de pacientes com coronavirus: https://t.co/aacTV5Hf7F

#PeloFuturoDoTrabalho 
#TriagemRemota 
#Coronavírus 
#SenaiRS https://t.co/k2WaeVu9f6",Neutro
1080,orlando_nl2,Será um final de ano incrível....some-se a isso o contágio de coronavírus reduzindo-se a um nível desprezível e podendo receber a família para um Natal e Ano Novo glorioso. https://t.co/A4867ZMmJE,Positivo
1081,odiarioonline,"Homem desacata agentes de segurança ao ser orientado usar máscara. Saiba mais: https://t.co/BH2A2Xudiu

#polícia #barretos #mascara #pandemia #covid #coronavirus #saúde https://t.co/pgPN9NmOV5",Neutro
1082,andre_barcinski,"@Cassio70x7 Filme do Nolan pra mim é que nem Coronavírus, faço tudo pra evitar. Só verei por obrigação profissional (e isso não deve rolar, já que atualmente só escrevo na Folha sobre gente que morre). Estar sem emprego tem suas vantagens.",Negativo
1083,anonimous1267,@neymarite UMA VIDENTE BÚLGARA CONHECIDA NO MUNDO INTEIRO RECENTEMENTE DISSE QUE O CORONAVIRUS VAI PROVOCAR EXTINÇÃO DE ALGUNS PAÍSES ENTRE QUAIS É MENCIONADO PORTUGAL TAMBÉM. É MESMO ASSUSTADOR.,Negativo
1084,JorgeLuizTenri6,@BSurfistinha Por causa do coronavirus nos temos que ficar em casa à toua,Neutro
1085,WhiskeyRiff,"ZERO shame.

https://t.co/h51vaadnoS",Neutro
1086,o_mawann,@kaspbrakbitche Para de fazer tanta piada com Coronavirus!,Negativo
1087,joaoper,O retorno às aulas agora seria um impulso à propagação do vírus. Crianças geralmente são assintomáticas mas levariam o coronavírus para todos membros da família e professores. #tamojuntobmd,Negativo
1088,CremersOficial,"A prefeitura de Porto Alegre registrou nesta quinta (10) 646 novos infectados pela #Covid-19. Assim, a Capital contabiliza 27.897 casos da doença. Além disso, a @saudepoa confirmou mais 16 mortes, totalizando 822 vítimas do #Coronavírus. https://t.co/br80PPrcqD",Negativo
1089,RevistaISTOE,O secretário da Habitação do Estado de São Paulo vai falar sobre a habitação popular como programa para conter a crise do coronavírus #istoelive https://t.co/VDCJU4kglv,Neutro
1090,RudgeSergio,Brasil patina de novo no controle da transmissão do coronavírus https://t.co/usY9hI2nlY,Negativo
1091,JenifferMelgaco,@Rmarcela65 @JornalOGlobo Esse é outro caso. A vítima fatal era de Miguel Pereira e trabalhava na cidade do Rio de Janeiro. https://t.co/Z5k95jFI4x,Negativo
1092,falapetrolina,Governo da Bahia anuncia compra de 50 milhões de doses da vacina russa contra o coronavírus https://t.co/gUshCURdsq,Positivo
1093,avozdobrasil,#COVID19| Retorno gradual do atendimento presencial nas agências do #INSS está previsto para a próxima segunda-feira (14). #coronavirus😷↔️😷. Detalhes:⬇️📺 https://t.co/IGI1RI1IIP,Neutro
1094,tvbrasilgov,#COVID19| Retorno gradual do atendimento presencial nas agências do #INSS está previsto para a próxima segunda-feira (14). #coronavirus😷↔️😷. Detalhes:⬇️📺 https://t.co/ZSxv1JVlxz,Neutro
1095,dados_covid,Atualização dos dados do Brasil. #coronavirus #covid19 https://t.co/IuEpIHeDll,Neutro
1096,lissmith,segunda onda chegando https://t.co/5TBQHyduQn,Neutro
1097,sulinformacao,Governo acelera testes à Covid-19 com fundos europeus regionais #covid19 #coronavirus #governo #crescalgarve2020 #alentejo2020 #algarve #alentejo https://t.co/nSfsOfBiqp,Neutro
1098,leomendsss,"@mebrocolis coisas q tem que acabar
1-coronavirus
2-velozes e furiosos
3-backup do zap",Negativo
1099,trampolimdanot1,Mulher infectada com coronavírus é estuprada por paramédico em ambulância a caminho do Hospital https://t.co/2MDV8Glvgd,Negativo
1100,PrefeituraSPA,"Estamos juntos na luta pela vida, por isso é preciso cada um fazer a sua parte. Precisamos da colaboração, responsabilidade e consciência de todos os aldeenses nesse enfrentamento. Vencer o coronavírus é uma missão coletiva! 😷❤ https://t.co/t9QKjCthbq",Positivo
1101,freefoIk74,Coreia do Norte com ordem de disparar para matar de forma a conter o coronavírus https://t.co/RV5FbfXfIY,Negativo
1102,fmuniversitaria,"A Subcoordenadora de Vigilância Epidemiológica do Rio Grande do Norte, Alessandra Lucchesi, é a convidada deste episódio. Uma conversa sobre a situação da pandemia no estado e sobre as lições que o combate ao novo coronavírus deixa para os gestores da saúde pública 
 
Ouça agora: https://t.co/LspGmcEkAq",Neutro
1103,kimjunrkyu,vamos parar com isso de coronavirus já deu,Neutro
1104,portalajunews,Procon-SE registra mais de 570 denúncias de irregularidades em estabelecimentos durante a pandemia #procon #pandemia #coronavirus #ajunews https://t.co/ZJJxHLjX3I,Negativo
1105,ibgecomunica,"Devido à pandemia de coronavírus, buscando preservar a sua saúde e a de nossos entrevistadores, a pesquisa está sendo realizada por telefone. Se ligarmos pra você, #AtendaOIBGE! Nossos entrevistadores não pedem códigos nem enviam links. Saiba mais: https://t.co/GJCQePIuVh",Neutro
1106,augustobonfim3,Boa tarde Jessica e Luana graças a Deus a uma boa noticia vacina da Russia deve chegar em novembro 50 milhões de doses vem para Salvador Bahia parabens para o governo do estado e o prefeito de Salvador juntos contra o coronavírus já deu tudo certo.#TamoJuntoBMD,Neutro
1107,tuneinbrasil,"#Coronavirus (Trabalhe de casa, se puder) ~Ouça Atualizações na Região CENTRO-OESTE~

https://t.co/kzCFQQTuWa",Neutro
1108,tainadepaularj,Benedita da Silva e Tainá de Paula | Coronavirus https://t.co/dWiU8wOIiC,Neutro
1109,covid19br_,"Atualização #COVID19 #Brasil

Atualização: 11/09/2020 15:48:43 UTC
Casos: 4.239.763
Casos hoje: 0
Mortes: 129.575
Mortes hoje: 0
Recuperados: 3.497.337
Ativos: 612.851
Críticos: 8.318

#bot #covid #coronavirus",Negativo
1110,covid19br_,"Atualização #COVID19 Mundo

Atualização: 11/09/2020 15:48:43 UTC
Casos: 28.431.965
Casos hoje: 114.003
Mortes: 915.335
Mortes hoje: 2.045
Recuperados: 20.432.051
Ativos: 7.084.579
Críticos: 60.802

#bot #covid #coronavirus",Negativo
1111,Terra,"#Coronavírus: Com quase 130 mil mortos por Covid-19, Bolsonaro diz que Brasil está ""praticamente vencendo"" a pandemia https://t.co/jLKf0Z2pzG",Negativo
1112,olhardigital,"197 casos de síndrome associada à Covid-19 foram registrados no Brasil

https://t.co/t2VtHMzVAK",Negativo
1113,oplanetaazul,"Os dados são da PMS (Pesquisa Mensal de Serviços), divulgada nesta 6ª feira pelo IBGE 
#ibge #pms #pandemia #comercio #coronavirus #covid19 #planetaazul
https://t.co/GVZfjK0ycU",Neutro
1114,ClarisseCampos8,"VAI SE FODER MANO! QUE ANO MERDA

COMO SE JÁ NÃO BASTASSE CORONAVIRUS E UM MONTE DE OUTRAS MERDAS A MINHA MÃE PEGOU UMA INFECÇÃO PULMONAR

PQ MANO???????",Negativo
1115,radiotupi,"Servidores recuperados do coronavírus da UFF terão acompanhamento

LINK: https://t.co/o5WMQrYoiG https://t.co/vxriZoqEAK",Neutro
1116,cinemaolho,"Parrerito, do Trio Parada Dura, tem melhora em exame do pulmão, mas segue internado com coronavírus em Belo Horizonte https://t.co/H5mzjtx17Z",Neutro
1117,scheeetje,coronavirus acabe ou eu vou morrer de tristeza comendo todo dia a comida que cozinhei,Negativo
1118,ivskiskiski,a pandemia do antigo coronavirus,Neutro
1119,cappellarianton,"na índia onde o sistema de saúde é privada somente 20% dos falecimentos se dão em hospitais e são diagnosticados,o coronavírus se alastra em alta velocidade mas não teremos o número verdadeiro de mortes pela covid 19, mesmo com bastante testagem",Neutro
1120,tvjornalsbt,"Eleições municipais vão ser diferentes por conta da pandemia do coronavírus; confira as mudanças
https://t.co/aFQcc3ovye https://t.co/0nsANrkNKy",Neutro
1121,sougui_,"o coronavírus nunca me assustou, eu já peguei coisa pior e ainda chamei de amor 📢📢📢",Neutro
1122,Alessan70761499,"@fabipucca Chá de bebê com coronavírus, tão pau a pau",Negativo
1123,tvjornalsbt,"Pernambuco soma 135.643 casos e se aproxima de 8 mil mortes pelo coronavírus
https://t.co/xjtkiCaJeM https://t.co/NoLHGGMm0q",Negativo
1124,DebinhaSeabra,"@trt  @MCrivella Na praia as crianças n pegam coronavírus? Festa de final de ano é na praia, pq não pode ter se a praia está LOTADA? É Vergonhosa determinadas atitudes. O país deve voltar ao normal, parem de querer manter o que n existe por outros objetivos. https://t.co/Y0ktjFv19T",Negativo
1125,souleo_onardo,"A influência do coronavirus sobre o aumento na taxa de natalidade pós pandemia, quem quise o tema pode usar aí.",Negativo
1126,tackrenata,EU SÓ QUERIA VER O VÍDEO JIHIYDEUTEZUCRIIVIVKBDZYRYDXYE PQ N TEM O VÍDEO https://t.co/7HiasmQ9xn,Neutro
1127,i_melosampaio,É minha firme convicção que a Palavra e a Beleza nos salvarão. ♥️ https://t.co/3lAQ1cgusq,Positivo
1128,anaxvermelha,se eu tiver c coronavirus eu vou sofrer mto,Negativo
1129,MoraisJde,Pazuello: ‘Protocolo de Mandetta causou muitas mortes e teve subnotificação absurda de casos da covid-19’ https://t.co/fAmC6ATM91 via @gazeta_brasil,Negativo
1130,expresso,Covid-19. Ministra da Saúde discorda de exclusão do corredor aéreo britânico mas respeita decisão https://t.co/XRRR4jvCCu,Neutro
1131,maisanablogo,"Camilo descarta aumento de mortes por Covid-19 divulgados por consórcio
https://t.co/uPE4JfkvXl",Neutro
1132,LigaAoFilipe,Covid-19. Ministra da Saúde discorda de exclusão do corredor aéreo britânico mas respeita decisão Marta Temido lembrou que o Governo tem sempre defendido que a avaliação da situação de um país para efeitos de viagens deve ser objeto de um tratamento un... https://t.co/kbHYPah1et,Neutro
1133,DebinhaSeabra,"Estabelecimento pode abrir até uma da manhã. Nesse horário n pega coronavírus? Parem de hipócrisia, libera geral. Depois do 7 de setembro, a hipócrisia foi desmascarada. #RJ1",Negativo
1134,redecontinua,RECUPERADO! Neymar volta aos treinos após testar positivo para o coronavírus. O craque brasileiro ficou nove dias afastado do PSG. #PSG #Neymar #Covid19 #coronavírus #Futebol #FutebolRC https://t.co/h7ffVmhiZd,Positivo
1135,BarbyJackeline,"+ de150 mil mortos por CoronaVírus.
Perdemos 12% do Pantanal com as queimadas.
Amazônia em chamas.
Presidente fazendo piada de duplo sentido com uma criança.
Brasil preocupado com quem Luísa, Virão e Winderson estão namorando.
O Brasileiro tem que se puder mesmo. https://t.co/RhDK15vJLd",Negativo
